date,content,tweets-cleaned,tweets-norm,stopwords-remove,stemmed_tweets,tokenized_content,tokenized_without_stemmed,label-fix
2023-01-24 05:23:54,"trnyata pagi ini lebih awikwok, kaga bs tdr semaleman, biskita dtgnya lama ampe nunggu hampir stgh jam, kena macet 2x, dpt grab jalannya lama, kacamata jatoh ke jalanan. manntabbb👍🏼👍🏼👍🏼",trnyata pagi ini lebih awikwok kaga bs tdr semaleman biskita dtgnya lama ampe nunggu hampir stgh jam kena macet dpt grab jalannya lama kacamata jatoh ke jalanan manntab,ternyata pagi ini lebih awikwok kagak bisa tidur semaleman biskita datangnya lama sampai menunggu hampir stgh jam kena macet dapat grab jalannya lama kacamata jatuh ke jalanan manntab,pagi awikwok kagak bisa tidur semaleman biskita datangnya lama menunggu stgh jam kena macet grab jalannya lama kacamata jatuh jalanan manntab,pagi awikwok kagak bisa tidur maleman biskita datang lama tunggu stgh jam kena macet grab jalan lama kacamata jatuh jalan manntab,"['pagi', 'awikwok', 'kagak', 'bisa', 'tidur', 'maleman', 'biskita', 'datang', 'lama', 'tunggu', 'stgh', 'jam', 'kena', 'macet', 'grab', 'jalan', 'lama', 'kacamata', 'jatuh', 'jalan', 'manntab']","['pagi', 'awikwok', 'kagak', 'bisa', 'tidur', 'semaleman', 'biskita', 'datangnya', 'lama', 'menunggu', 'stgh', 'jam', 'kena', 'macet', 'grab', 'jalannya', 'lama', 'kacamata', 'jatuh', 'jalanan', 'manntab']",Negatif
2023-01-24 04:32:55,@RacikanHujan biskita sama tj tingkat gratis noh,biskita sama tj tingkat gratis noh,biskita sama tj tingkat gratis noh,biskita tj tingkat gratis noh,biskita tj tingkat gratis noh,"['biskita', 'tj', 'tingkat', 'gratis', 'noh']","['biskita', 'tj', 'tingkat', 'gratis', 'noh']",Netral
2023-01-24 01:35:53,Maaf tapi ada salah satu driver biskita yang bawa mobilnya kayak baru belajar bawa mobil alias gak nyaman :(,maaf tapi ada salah satu driver biskita yang bawa mobilnya kayak baru belajar bawa mobil alias gak nyaman,maaf tapi ada salah satu driver biskita yang bawa mobilnya kayak baru belajar bawa mobil alias enggak nyaman,maaf salah driver biskita bawa mobilnya kayak belajar bawa mobil alias nyaman,maaf salah driver biskita bawa mobil kayak ajar bawa mobil alias nyaman,"['maaf', 'salah', 'driver', 'biskita', 'bawa', 'mobil', 'kayak', 'ajar', 'bawa', 'mobil', 'alias', 'nyaman']","['maaf', 'salah', 'driver', 'biskita', 'bawa', 'mobilnya', 'kayak', 'belajar', 'bawa', 'mobil', 'alias', 'nyaman']",Negatif
2023-01-24 00:57:49,makasih banget buat biskita yang pake pengharum ruangan dahlia teh keraton🤩,makasih banget buat biskita yang pake pengharum ruangan dahlia teh keraton,terimakasih banget buat biskita yang pakai pengharum ruangan dahlia teh keraton,terimakasih banget biskita pakai pengharum ruangan dahlia teh keraton,terimakasih banget biskita pakai harum ruang dahlia teh keraton,"['terimakasih', 'banget', 'biskita', 'pakai', 'harum', 'ruang', 'dahlia', 'teh', 'keraton']","['terimakasih', 'banget', 'biskita', 'pakai', 'pengharum', 'ruangan', 'dahlia', 'teh', 'keraton']",Positif
2023-01-23 23:07:38,mending bawa motor apa naik biskita ya,mending bawa motor apa naik biskita ya,mending bawa motor apa naik biskita ya,mending bawa motor apa naik biskita ya,mending bawa motor apa naik biskita ya,"['mending', 'bawa', 'motor', 'apa', 'naik', 'biskita', 'ya']","['mending', 'bawa', 'motor', 'apa', 'naik', 'biskita', 'ya']",Positif
2023-01-23 23:06:29,"Setiap naik biskita dari hari minggu ketemu anak fahutan mulu jirr, dunia sempit",setiap naik biskita dari hari minggu ketemu anak fahutan mulu jirr dunia sempit,setiap naik biskita dari hari minggu ketemu anak fahutan mulu anjir dunia sempit,naik biskita minggu ketemu anak fahutan mulu anjir dunia sempit,naik biskita minggu ketemu anak fahutan mulu anjir dunia sempit,"['naik', 'biskita', 'minggu', 'ketemu', 'anak', 'fahutan', 'mulu', 'anjir', 'dunia', 'sempit']","['naik', 'biskita', 'minggu', 'ketemu', 'anak', 'fahutan', 'mulu', 'anjir', 'dunia', 'sempit']",Positif
2023-01-23 09:47:36,"sumpah ya, Allah msh syg bgt sm gua, kmrn gua hampir keserempet biskita, trs td gua hampir ditabrak mobil trek galon gt, gatau deh nasibnya td klo misalkan gua ga gercep ajg🤲🏻😢",sumpah ya allah msh syg bgt sm gua kmrn gua hampir keserempet biskita trs td gua hampir ditabrak mobil trek galon gt gatau deh nasibnya td klo misalkan gua ga gercep ajg,sumpah ya allah masih sayang banget sama aku kemarin aku hampir keserempet biskita terus tadi aku hampir ditabrak mobil trek galon begitu enggak tau deh nasibnya tadi kalo misalkan aku enggak gercep anjing,sumpah ya allah sayang banget kemarin keserempet biskita ditabrak mobil trek galon tau deh nasibnya kalo gercep anjing,sumpah ya allah sayang banget kemarin serempet biskita tabrak mobil trek galon tau deh nasib kalo gercep anjing,"['sumpah', 'ya', 'allah', 'sayang', 'banget', 'kemarin', 'serempet', 'biskita', 'tabrak', 'mobil', 'trek', 'galon', 'tau', 'deh', 'nasib', 'kalo', 'gercep', 'anjing']","['sumpah', 'ya', 'allah', 'sayang', 'banget', 'kemarin', 'keserempet', 'biskita', 'ditabrak', 'mobil', 'trek', 'galon', 'tau', 'deh', 'nasibnya', 'kalo', 'gercep', 'anjing']",Negatif
2023-01-23 08:57:03,biskita k2 where r u 😞,biskita where r u,biskita where r lu,biskita where r lu,biskita where r lu,"['biskita', 'where', 'r', 'lu']","['biskita', 'where', 'r', 'lu']",Negatif
2023-01-23 08:36:45,Afacsvcscs di biskita ada yang muter siul siul sugar rush ride tapi gatau orangnya yang mana (terlalu padet) 😭😭,afacsvcscs di biskita ada yang muter siul siul sugar rush ride tapi gatau orangnya yang mana terlalu padet,afacsvcscs di biskita ada yang muter siul siul sugar rush ride tapi enggak tau orangnya yang mana terlalu padat,afacsvcscs biskita muter siul siul sugar rush ride tau orangnya mana padat,afacsvcscs biskita muter siul siul sugar rush ride tau orang mana padat,"['afacsvcscs', 'biskita', 'muter', 'siul', 'siul', 'sugar', 'rush', 'ride', 'tau', 'orang', 'mana', 'padat']","['afacsvcscs', 'biskita', 'muter', 'siul', 'siul', 'sugar', 'rush', 'ride', 'tau', 'orangnya', 'mana', 'padat']",Netral
2023-01-23 05:46:17,pgn nyoba naik biskita,pgn nyoba naik biskita,pengin mencoba naik biskita,pengin mencoba naik biskita,pengin coba naik biskita,"['pengin', 'coba', 'naik', 'biskita']","['pengin', 'mencoba', 'naik', 'biskita']",Positif
2023-01-23 04:08:19,[bgr] biskita k2 jadi diperbanyak bukan guys? daritadi lewat terus,bgr biskita jadi diperbanyak bukan guys daritadi lewat terus,bgr biskita jadi diperbanyak bukan guys daritadi lewat terus,bgr biskita diperbanyak guys daritadi,bgr biskita banyak guys daritadi,"['bgr', 'biskita', 'banyak', 'guys', 'daritadi']","['bgr', 'biskita', 'diperbanyak', 'guys', 'daritadi']",Positif
2023-01-23 03:45:20,@lvchskjk Gak jauh2 amat siii.. Bisa apke biskita kalo main 🤩🤟,gak jauh amat si bisa apke biskita kalo main,enggak jauh amat sih bisa apke biskita kalo main,jauh amat sih bisa apke biskita kalo main,jauh amat sih bisa apke biskita kalo main,"['jauh', 'amat', 'sih', 'bisa', 'apke', 'biskita', 'kalo', 'main']","['jauh', 'amat', 'sih', 'bisa', 'apke', 'biskita', 'kalo', 'main']",Positif
2023-01-23 01:53:52,"@Askrlfess bus trans pakuan aja nder, gratis kalau pake kartu pelajar/mahasiswa",bus transpakuan aja nder gratis kalau pake kartu pelajar mahasiswa,bus transpakuan saja nder gratis kalau pakai kartu pelajar mahasiswa,bus transpakuan nder gratis pakai kartu pelajar mahasiswa,bus transpakuan nder gratis pakai kartu ajar mahasiswa,"['bus', 'transpakuan', 'nder', 'gratis', 'pakai', 'kartu', 'ajar', 'mahasiswa']","['bus', 'transpakuan', 'nder', 'gratis', 'pakai', 'kartu', 'pelajar', 'mahasiswa']",Positif
2023-01-22 14:22:42,"[bgr] kalau mau ke mall boxies naik biskita, turun di halte mana yaa? makasih sebelumnya",bgr kalau mau ke mall boxies naik biskita turun di halte mana yaa makasih sebelumnya,bgr kalau mau ke mall boxies naik biskita turun di halte mana ya terimakasih sebelumnya,bgr mau mall boxies naik biskita turun halte mana ya terimakasih,bgr mau mall boxies naik biskita turun halte mana ya terimakasih,"['bgr', 'mau', 'mall', 'boxies', 'naik', 'biskita', 'turun', 'halte', 'mana', 'ya', 'terimakasih']","['bgr', 'mau', 'mall', 'boxies', 'naik', 'biskita', 'turun', 'halte', 'mana', 'ya', 'terimakasih']",Netral
2023-01-22 07:41:31,[bgr] hari ini biskita masih gratis atau udah berbayar ya ?,bgr hari ini biskita masih gratis atau udah berbayar ya,bgr hari ini biskita masih gratis atau sudah berbayar ya,bgr biskita gratis berbayar ya,bgr biskita gratis bayar ya,"['bgr', 'biskita', 'gratis', 'bayar', 'ya']","['bgr', 'biskita', 'gratis', 'berbayar', 'ya']",Netral
2023-01-22 07:19:35,biskita k2 lama banget?!?!?!?!? tumben,biskita lama banget tumben,biskita lama banget tumben,biskita lama banget tumben,biskita lama banget tumben,"['biskita', 'lama', 'banget', 'tumben']","['biskita', 'lama', 'banget', 'tumben']",Negatif
2023-01-22 06:46:05,Orang gila anjir biskita lama banget 😭😭😭,orang gila anjir biskita lama banget,orang gila anjing biskita lama banget,orang gila anjing biskita lama banget,orang gila anjing biskita lama banget,"['orang', 'gila', 'anjing', 'biskita', 'lama', 'banget']","['orang', 'gila', 'anjing', 'biskita', 'lama', 'banget']",Negatif
2023-01-22 04:38:23,@qibahiz HAPPY JUA BISKITA ANI,happy jua biskita ani,happy jua biskita ani,happy jua biskita ani,happy jua biskita ani,"['happy', 'jua', 'biskita', 'ani']","['happy', 'jua', 'biskita', 'ani']",Spam/Hapus
2023-01-21 15:00:12,"Hari ini gue kecopetan hp di BISKITA. Sekitar 2 bulan lalu, ade gue juga kecopetan hp juga. Di halte yang sama, hari yang sama, dan di waktu yang sama.",hari ini gue kecopetan hp di biskita sekitar bulan lalu ade gue juga kecopetan hp juga di halte yang sama hari yang sama dan di waktu yang sama,hari ini aku kecopetan hp di biskita sekitar bulan lalu adek aku juga kecopetan hp juga di halte yang sama hari yang sama dan di waktu yang sama,kecopetan hp biskita adek kecopetan hp halte waktu,copet hp biskita adek copet hp halte waktu,"['copet', 'hp', 'biskita', 'adek', 'copet', 'hp', 'halte', 'waktu']","['kecopetan', 'hp', 'biskita', 'adek', 'kecopetan', 'hp', 'halte', 'waktu']",Negatif
2023-01-21 07:42:23,"@bogorfess_ kurang tau nder, sorry wta biskita k5 masi lewat halte dprd baru kan ya? udah nunggu lama banget k6 terus yg lewat",kurang tau nder sorry wta biskita masi lewat halte dprd baru kan ya udah nunggu lama banget terus yg lewat,kurang tau nder sorry wta biskita masih lewat halte dprd baru kan ya sudah menunggu lama banget terus yang lewat,kurang tau nder sorry wta biskita halte dprd ya menunggu lama banget,kurang tau nder sorry wta biskita halte dprd ya tunggu lama banget,"['kurang', 'tau', 'nder', 'sorry', 'wta', 'biskita', 'halte', 'dprd', 'ya', 'tunggu', 'lama', 'banget']","['kurang', 'tau', 'nder', 'sorry', 'wta', 'biskita', 'halte', 'dprd', 'ya', 'menunggu', 'lama', 'banget']",Negatif
2023-01-21 01:07:36,"kembali hadir disini sendiri
.
.

Trans Pakuan
Perumda Transportasi Pakuan
06
CIDANGIANG - MAL BELLANOVA
Isuzu NQR-71
City Liner
Rahayu Santosa Caroserrie
📍Cidangiang https://t.co/tsUVPUnBl9","kembali hadir disini sendiri
 
 

trans pakuan
perumda transportasi pakuan

cidangiang mal bellanova
isuzu nqr 
city liner
rahayu santosa caroserrie
 cidangiang",kembali hadir disini sendiri trans pakuan perumda transportasi pakuan cidangiang mal bellanova isuzu nqr city liner rahayu santosa caroserrie cidangiang,hadir trans pakuan perumda transportasi pakuan cidangiang mal bellanova isuzu nqr city liner rahayu santosa caroserrie cidangiang,hadir trans paku perumda transportasi paku cidangiang mal bellanova isuzu nqr city liner rahayu santosa caroserrie cidangiang,"['hadir', 'trans', 'paku', 'perumda', 'transportasi', 'paku', 'cidangiang', 'mal', 'bellanova', 'isuzu', 'nqr', 'city', 'liner', 'rahayu', 'santosa', 'caroserrie', 'cidangiang']","['hadir', 'trans', 'pakuan', 'perumda', 'transportasi', 'pakuan', 'cidangiang', 'mal', 'bellanova', 'isuzu', 'nqr', 'city', 'liner', 'rahayu', 'santosa', 'caroserrie', 'cidangiang']",Spam/Hapus
2023-01-20 18:57:11,yuuu sekalian keliling bogor naik biskita🙈 @chichikenki @daongg02,yu sekalian keliling bogor naik biskita,yuk sekalian keliling bogor naik biskita,yuk keliling bogor naik biskita,yuk keliling bogor naik biskita,"['yuk', 'keliling', 'bogor', 'naik', 'biskita']","['yuk', 'keliling', 'bogor', 'naik', 'biskita']",Positif
2023-01-20 13:09:07,@ipb_menfess Jalan jalan sih biasanya naik biskita,jalan jalan sih biasanya naik biskita,jalan jalan sih biasanya naik biskita,jalan jalan sih naik biskita,jalan jalan sih naik biskita,"['jalan', 'jalan', 'sih', 'naik', 'biskita']","['jalan', 'jalan', 'sih', 'naik', 'biskita']",Positif
2023-01-20 05:32:23,"@aditya_donni69 @txtdaribogor Mnding angkot nya aja yg dibilangin ganti pakai trans Pakuan 

Selsai macet bogor","mnding angkot nya aja yg dibilangin ganti pakai trans pakuan 

selsai macet bogor",mending angkot nya saja yang dibilangin ganti pakai trans pakuan selsai macet bogor,mending angkot nya dibilangin ganti pakai trans pakuan selsai macet bogor,mending angkot nya dibilangin ganti pakai trans paku selsai macet bogor,"['mending', 'angkot', 'nya', 'dibilangin', 'ganti', 'pakai', 'trans', 'paku', 'selsai', 'macet', 'bogor']","['mending', 'angkot', 'nya', 'dibilangin', 'ganti', 'pakai', 'trans', 'pakuan', 'selsai', 'macet', 'bogor']",Positif
2023-01-20 03:05:12,"banyak halte tapi gak digunain tuh buat apa gua tanya,  gausah mentang mentang lagi gratis -_- harus mumpung lagi gratis sambil dibenerin sistem biskita.",banyak halte tapi gak digunain tuh buat apa gua tanya gausah mentang mentang lagi gratis harus mumpung lagi gratis sambil dibenerin sistem biskita,banyak halte tapi enggak digunain tuh buat apa aku tanya enggak usah mentang mentang lagi gratis harus mumpung lagi gratis sambil dibenerin sistem biskita,halte digunain tuh apa tanya usah mentang mentang gratis mumpung gratis dibenerin sistem biskita,halte digunain tuh apa tanya usah mentang mentang gratis mumpung gratis dibenerin sistem biskita,"['halte', 'digunain', 'tuh', 'apa', 'tanya', 'usah', 'mentang', 'mentang', 'gratis', 'mumpung', 'gratis', 'dibenerin', 'sistem', 'biskita']","['halte', 'digunain', 'tuh', 'apa', 'tanya', 'usah', 'mentang', 'mentang', 'gratis', 'mumpung', 'gratis', 'dibenerin', 'sistem', 'biskita']",Negatif
2023-01-20 03:04:20,"gausah sotoy benerin layout tugu kujang kata gua mah, mending tambahin kuota biskita, perbanyak jadwal pemberangkatan/kepergian alias lama banget bangsat kalo nunggu biskita dateng. mau bayar jg gapapa dah asal keberangkatannya tepat waktu.",gausah sotoy benerin layout tugu kujang kata gua mah mending tambahin kuota biskita perbanyak jadwal pemberangkatan kepergian alias lama banget bangsat kalo nunggu biskita dateng mau bayar jg gapapa dah asal keberangkatannya tepat waktu,enggak usah sok tau benerin layout tugu kujang kata aku mah mending tambahkan kuota biskita perbanyak jadwal pemberangkatan kepergian alias lama banget bangsat kalo menunggu biskita datang mau bayar juga gapapa udah asal keberangkatannya tepat waktu,usah sok tau benerin layout tugu kujang mah mending tambahkan kuota biskita perbanyak jadwal pemberangkatan kepergian alias lama banget bangsat kalo menunggu biskita datang mau bayar gapapa udah keberangkatannya waktu,usah sok tau benerin layout tugu kujang mah mending tambah kuota biskita banyak jadwal berangkat pergi alias lama banget bangsat kalo tunggu biskita datang mau bayar gapapa udah berangkat waktu,"['usah', 'sok', 'tau', 'benerin', 'layout', 'tugu', 'kujang', 'mah', 'mending', 'tambah', 'kuota', 'biskita', 'banyak', 'jadwal', 'berangkat', 'pergi', 'alias', 'lama', 'banget', 'bangsat', 'kalo', 'tunggu', 'biskita', 'datang', 'mau', 'bayar', 'gapapa', 'udah', 'berangkat', 'waktu']","['usah', 'sok', 'tau', 'benerin', 'layout', 'tugu', 'kujang', 'mah', 'mending', 'tambahkan', 'kuota', 'biskita', 'perbanyak', 'jadwal', 'pemberangkatan', 'kepergian', 'alias', 'lama', 'banget', 'bangsat', 'kalo', 'menunggu', 'biskita', 'datang', 'mau', 'bayar', 'gapapa', 'udah', 'keberangkatannya', 'waktu']",Negatif
2023-01-20 02:35:50,@ipb_menfess Naik biskita sampai Bubulak terus dari Bubulak naik angkot kampus dalam. +++Murah ---Makan waktu lama,naik biskita sampai bubulak terus dari bubulak naik angkot kampus dalam murah makan waktu lama,naik biskita sampai bubulak terus dari bubulak naik angkot kampus dalam murah makan waktu lama,naik biskita bubulak bubulak naik angkot kampus murah makan waktu lama,naik biskita bubulak bubulak naik angkot kampus murah makan waktu lama,"['naik', 'biskita', 'bubulak', 'bubulak', 'naik', 'angkot', 'kampus', 'murah', 'makan', 'waktu', 'lama']","['naik', 'biskita', 'bubulak', 'bubulak', 'naik', 'angkot', 'kampus', 'murah', 'makan', 'waktu', 'lama']",Positif
2023-01-20 01:01:17,"@ipb_menfess Dari terminal keluar, cari Halte Cidangiang. Dari situ naik biskita K1, bakal dibawa ke Terminal Bubulak. Turun, naik angkot kampus dalam sampe ke Dramaga",dari terminal keluar cari halte cidangiang dari situ naik biskita bakal dibawa ke terminal bubulak turun naik angkot kampus dalam sampe ke dramaga,dari terminal keluar cari halte cidangiang dari situ naik biskita bakal dibawa ke terminal bubulak turun naik angkot kampus dalam sampai ke dramaga,terminal cari halte cidangiang situ naik biskita dibawa terminal bubulak turun naik angkot kampus dramaga,terminal cari halte cidangiang situ naik biskita bawa terminal bubulak turun naik angkot kampus dramaga,"['terminal', 'cari', 'halte', 'cidangiang', 'situ', 'naik', 'biskita', 'bawa', 'terminal', 'bubulak', 'turun', 'naik', 'angkot', 'kampus', 'dramaga']","['terminal', 'cari', 'halte', 'cidangiang', 'situ', 'naik', 'biskita', 'dibawa', 'terminal', 'bubulak', 'turun', 'naik', 'angkot', 'kampus', 'dramaga']",Positif
2023-01-20 00:45:10,"@azagross Yaaa semoga aja diganti biskita wkwkwkwk, tapi buat apa kalau ga lewat sekolah",ya semoga aja diganti biskita wkwkwkwk tapi buat apa kalau ga lewat sekolah,ya semoga saja diganti biskita wkwkwkwk tapi buat apa kalau enggak lewat sekolah,ya semoga diganti biskita wkwkwkwk apa sekolah,ya moga ganti biskita wkwkwkwk apa sekolah,"['ya', 'moga', 'ganti', 'biskita', 'wkwkwkwk', 'apa', 'sekolah']","['ya', 'semoga', 'diganti', 'biskita', 'wkwkwkwk', 'apa', 'sekolah']",Positif
2023-01-19 23:15:59,"@DavidSPerdana @Biskita_id Hai Temanku, mengenai info tentang Biskita bisa langsung menghubungi akun @Biskita_id ya. 🙏🏽😊",hai temanku mengenai info tentang biskita bisa langsung menghubungi akun ya,hai temanku mengenai info tentang biskita bisa langsung menghubungi akun ya,hai temanku info biskita bisa langsung menghubungi akun ya,hai teman info biskita bisa langsung hubung akun ya,"['hai', 'teman', 'info', 'biskita', 'bisa', 'langsung', 'hubung', 'akun', 'ya']","['hai', 'temanku', 'info', 'biskita', 'bisa', 'langsung', 'menghubungi', 'akun', 'ya']",Netral
2023-01-19 14:53:53,"…akutu butuhnya cuma:
angkot ngga ngetem, trotoar di luar radius 1km KRB dibenerin, dan armada+halte biskita diperbanyak 😭😭😭😭","akutu butuhnya cuma 
angkot ngga ngetem trotoar di luar radius km krb dibenerin dan armada halte biskita diperbanyak",akutu butuhnya cuma angkot enggak ngetem trotoar di luar radius kamu krb dibenerin dan armada halte biskita diperbanyak,akutu butuhnya angkot ngetem trotoar radius krb dibenerin armada halte biskita diperbanyak,akutu butuh angkot ngetem trotoar radius krb dibenerin armada halte biskita banyak,"['akutu', 'butuh', 'angkot', 'ngetem', 'trotoar', 'radius', 'krb', 'dibenerin', 'armada', 'halte', 'biskita', 'banyak']","['akutu', 'butuhnya', 'angkot', 'ngetem', 'trotoar', 'radius', 'krb', 'dibenerin', 'armada', 'halte', 'biskita', 'diperbanyak']",Negatif
